Asset,Time
A832062,677
A832062,727
A592525,23
A592525,106
A592525,151
A592525,165
A592525,184
A592525,196
A592525,208
A592525,222
A592525,257
A592525,363
A592525,380
A592525,454
A592525,674
A592525,680
A642401,74
A642401,203
A642401,218
A642401,220
A642401,289
A921134,394
A921134,429
A921134,604
A921134,641
A921134,678
A415226,71
A415226,209
A415226,227
A415226,267
A415226,413
A415226,528
A415226,675
A415226,676
A415226,720
A082830,123
A082830,247
A082830,380
A082830,535
A082830,541
A082830,602
A082830,678
A082830,695
A506342,4
A506342,35
A506342,84
A506342,206
A506342,393
A506342,569
A547881,73
A547881,310
A547881,332
A547881,411
A547881,447
A547881,482
A547881,511
A547881,538
A547881,546
A547881,572
A547881,573
A547881,594
A547881,678
A547881,712
A209660,7
A209660,42
A209660,177
A209660,320
A209660,470
A209660,582
A209660,596
A209660,657
A800475,156
A800475,260
A800475,376
A800475,380
A800475,454
A800475,457
A800475,479
A452161,141
A452161,347
A452161,416
A452161,450
A452161,582
A452161,675
A634532,55
A634532,228
A634532,229
A634532,495
A634532,656
A634532,666
A407281,421
A407281,450
A407281,549
A407281,551
A407281,706
A341568,128
A341568,157
A341568,454
A341568,558
A986527,100
A986527,200
A986527,231
A986527,475
A986527,495
A986527,498
A986527,511
A986527,636
A986527,667
A986527,671
A290558,23
A290558,68
A290558,111
A290558,122
A290558,574
A290558,709
A219807,59
A219807,105
A219807,116
A219807,124
A219807,156
A219807,174
A219807,247
A219807,290
A219807,481
A219807,505
A219807,692
A369128,2
A369128,50
A369128,152
A369128,336
A369128,346
A369128,370
A369128,447
A369128,499
A369128,566
A369128,667
A658305,191
A658305,382
A658305,468
A658305,499
A658305,697
A317789,128
A317789,155
A317789,208
A317789,329
A317789,410
A317789,418
A317789,502
A317789,537
A317789,555
A317789,632
A061678,4
A061678,109
A061678,121
A061678,273
A061678,332
A061678,393
A061678,482
A061678,491
A061678,597
A061678,720
A879428,27
A879428,87
A879428,376
A879428,396
A879428,499
A879428,606
A879428,622
A496983,11
A496983,70
A496983,245
A496983,261
A496983,267
A496983,410
A496983,437
A496983,505
A496983,511
A496983,542
A496983,546
A496983,583
A496983,619
A137934,0
A137934,6
A137934,55
A137934,107
A137934,290
A137934,359
A137934,720
A671692,27
A671692,259
A671692,287
A671692,342
A671692,550
A671692,595
A671692,637
A244454,70
A244454,290
A244454,411
A244454,412
A244454,413
A244454,480
A244454,537
A244454,538
A244454,565
A244454,570
A244454,691
A377725,64
A377725,125
A377725,525
A377725,622
A377725,626
A792333,18
A792333,21
A792333,576
A792333,655
A792333,664
A792333,686
A683669,186
A683669,210
A683669,222
A683669,233
A683669,242
A683669,580
A683669,643
A683669,648
A683669,667
A683669,683
A484389,96
A484389,209
A484389,236
A484389,242
A484389,438
A484389,684
A822538,63
A822538,92
A822538,185
A822538,448
A822538,507
A822538,515
A822538,552
A597289,209
A597289,227
A597289,293
A597289,314
A597289,647
A597289,691
A597289,726
A597289,729
A260381,19
A260381,169
A260381,247
A260381,421
A260381,557
A260381,566
A401150,22
A401150,45
A401150,352
A401150,493
A401150,519
A086795,82
A086795,129
A086795,268
A086795,380
A086795,407
A086795,409
A086795,413
A086795,441
A086795,453
A086795,473
A086795,489
A086795,705
A543914,60
A543914,224
A543914,328
A543914,445
A543914,510
A302835,120
A302835,198
A302835,384
A302835,394
A302835,398
A302835,407
A302835,557
A302835,645
A302835,712
A554078,80
A554078,102
A554078,332
A554078,334
A554078,643
A554078,653
A519523,90
A519523,178
A519523,179
A519523,208
A519523,282
A519523,388
A519523,420
A519523,594
A519523,628
A449958,221
A449958,249
A449958,440
A449958,469
A449958,490
A449958,506
A449958,517
A449958,536
A449958,544
A449958,602
A449958,699
A861661,10
A861661,62
A861661,156
A861661,184
A861661,282
A861661,328
A861661,419
A861661,556
A821036,27
A821036,135
A821036,264
A821036,281
A821036,293
A821036,397
A821036,444
A821036,472
A821036,508
A821036,510
A821036,619
A257932,130
A257932,178
A257932,436
A257932,509
A257932,626
A672291,78
A672291,80
A672291,86
A672291,95
A672291,121
A672291,230
A672291,321
A385504,13
A385504,134
A385504,241
A385504,302
A385504,343
A385504,454
A385504,499
A385504,559
A385504,564
A385504,581
A359433,119
A359433,131
A359433,222
A359433,305
A359433,344
A359433,460
A908368,43
A908368,89
A908368,134
A908368,148
A908368,156
A908368,199
A908368,213
A908368,392
A654091,16
A654091,67
A654091,96
A654091,244
A654091,320
A654091,324
A654091,331
A654091,404
A654091,559
A654091,568
A654091,666
A514621,60
A514621,165
A514621,192
A514621,193
A514621,233
A514621,321
A514621,398
A514621,614
A510287,186
A510287,216
A510287,235
A510287,332
A510287,415
A510287,540
A510287,583
A510287,602
A510287,603
A510287,699
A278044,18
A278044,33
A278044,66
A278044,79
A278044,341
A278044,494
A851330,135
A851330,168
A851330,321
A851330,498
A851330,583
A851330,615
A851330,675
A851330,714
A142383,49
A142383,109
A142383,119
A142383,183
A142383,205
A142383,485
A142383,538
A142383,623
A967396,47
A967396,218
A967396,256
A967396,329
A967396,341
A967396,495
A967396,614
A967396,623
A967396,634
A967396,688
A743555,47
A743555,161
A743555,194
A743555,467
A743555,522
A743555,542
A743555,546
A743555,630
A838297,11
A838297,162
A838297,168
A838297,174
A838297,182
A838297,246
A838297,247
A838297,248
A838297,307
A838297,433
A838297,447
A838297,476
A838297,529
A838297,555
A838297,616
A838297,704
A754346,9
A754346,37
A754346,126
A754346,188
A754346,213
A754346,218
A754346,366
A754346,448
A754346,549
A754346,585
A754346,634
A138687,90
A138687,126
A138687,157
A138687,322
A138687,357
A138687,511
A138687,580
A138687,582
A138687,639
A138687,701
A616364,28
A616364,61
A616364,161
A616364,294
A616364,313
A616364,422
A616364,500
A616364,502
A616364,552
A616364,563
A616364,572
A616364,573
A616364,701
A599433,42
A599433,53
A599433,209
A599433,223
A599433,282
A599433,412
A599433,454
A599433,485
A599433,493
A599433,539
A599433,573
A599433,629
A599433,654
A599433,683
A599433,684
A407826,35
A407826,55
A407826,114
A407826,280
A407826,302
A407826,315
A407826,358
A407826,659
A443953,57
A443953,296
A443953,302
A443953,381
A443953,433
A443953,507
A443953,551
A929756,56
A929756,80
A929756,181
A929756,188
A929756,209
A929756,216
A929756,235
A929756,385
A929756,497
A929756,572
A929756,597
A929756,632
A545243,38
A545243,136
A545243,154
A545243,349
A545243,583
A545243,721
A046944,190
A046944,410
A046944,453
A046944,464
A046944,478
A046944,532
A046944,614
A926767,26
A926767,143
A926767,292
A926767,339
A926767,353
A926767,425
A926767,575
A926767,598
A926767,636
A776187,44
A776187,491
A776187,534
A776187,539
A885351,138
A885351,193
A885351,260
A885351,425
A885351,430
A885351,637
A885351,696
A885351,700
A842875,143
A842875,187
A842875,212
A842875,259
A842875,346
A842875,405
A842875,433
A815322,518
A815322,536
A815322,615
A815322,709
A413766,74
A413766,82
A413766,132
A413766,253
A413766,254
A413766,365
A413766,522
A413766,588
A413766,654
A413766,723
A689043,204
A689043,205
A689043,259
A689043,277
A689043,335
A689043,393
A689043,465
A689043,472
A689043,480
A689043,511
A689043,528
A689043,621
A689043,654
A689043,660
A689043,663
A957539,109
A957539,119
A957539,181
A957539,270
A957539,288
A957539,368
A957539,428
A957539,440
A957539,489
A957539,563
A957539,595
A957539,605
A655297,0
A655297,62
A655297,67
A655297,74
A655297,94
A655297,251
A655297,327
A655297,362
A655297,399
A655297,433
A655297,543
A530045,81
A530045,259
A530045,328
A530045,589
A530045,621
A550035,29
A550035,53
A550035,54
A550035,82
A550035,115
A550035,122
A550035,158
A550035,224
A550035,397
A550035,574
A550035,589
A550035,664
A550035,685
A550035,717
A338489,157
A338489,273
A338489,365
A338489,442
A338489,561
A338489,614
A338489,709
A360661,46
A360661,109
A360661,132
A360661,166
A360661,169
A360661,203
A360661,204
A360661,522
A360661,549
A360661,720
A834058,17
A834058,57
A834058,95
A834058,108
A834058,140
A834058,192
A834058,289
A834058,311
A834058,324
A834058,535
A072891,126
A072891,158
A072891,170
A072891,198
A072891,227
A072891,348
A072891,374
A072891,417
A072891,481
A072891,610
A207303,57
A207303,71
A207303,90
A207303,124
A207303,183
A207303,418
A207303,443
A207303,460
A207303,570
A207303,594
A476410,2
A476410,163
A476410,231
A476410,282
A476410,331
A476410,528
A476410,571
A476410,660
A476410,691
A476410,709
A422219,28
A422219,45
A422219,179
A422219,186
A422219,208
A422219,238
A422219,244
A422219,355
A422219,404
A422219,418
A422219,424
A422219,562
A670866,40
A670866,128
A670866,252
A670866,381
A670866,382
A670866,426
A670866,485
A670866,565
A496165,104
A496165,211
A496165,348
A496165,517
A496165,567
A496165,647
A496165,681
A346606,41
A346606,247
A346606,392
A346606,402
A346606,426
A346606,547
A346606,561
A346606,662
A802131,26
A802131,60
A802131,89
A802131,282
A802131,305
A802131,526
A802131,710
A802131,714
A704986,336
A704986,622
A704986,649
A704986,669
A691394,78
A691394,88
A691394,183
A691394,212
A691394,565
A691394,585
A811788,150
A811788,188
A811788,223
A811788,240
A811788,247
A811788,271
A811788,313
A811788,454
A811788,458
A811788,537
A811788,704
A678097,64
A678097,112
A678097,261
A678097,431
A678097,467
A678097,483
A678097,544
A565478,159
A565478,161
A565478,234
A565478,304
A565478,539
A028051,15
A028051,69
A028051,122
A028051,201
A028051,350
A028051,373
A028051,599
A028051,667
A028051,728
A521718,91
A521718,503
A521718,648
A521718,666
A521718,696
A603109,31
A603109,60
A603109,111
A603109,206
A603109,306
A603109,518
A603109,519
A899190,16
A899190,19
A899190,65
A899190,94
A899190,178
A899190,402
A899190,428
A899190,474
A899190,664
A899190,714
A942592,98
A942592,164
A942592,188
A942592,390
A746345,34
A746345,56
A746345,142
A746345,233
A746345,296
A746345,402
A746345,598
A746345,677
A746345,679
A413650,43
A413650,83
A413650,163
A413650,196
A413650,199
A413650,209
A413650,234
A413650,298
A413650,336
A413650,359
A413650,473
A413650,512
A442308,75
A442308,164
A442308,255
A442308,494
A442308,563
A442308,592
A799993,56
A799993,88
A799993,106
A799993,121
A799993,184
A799993,199
A799993,304
A799993,415
A799993,634
A799993,654
A848224,82
A848224,108
A848224,300
A848224,318
A848224,363
A848224,372
A848224,384
A848224,406
A848224,413
A848224,640
A724249,76
A724249,220
A724249,238
A724249,289
A724249,352
A724249,359
A724249,369
A724249,453
A724249,531
A724249,538
A724249,637
A724249,658
A438982,40
A438982,62
A438982,90
A438982,154
A438982,168
A438982,338
A438982,365
A438982,408
A438982,474
A438982,562
A438982,713
A549492,55
A549492,154
A549492,163
A549492,285
A549492,352
A549492,374
A549492,465
A549492,523
A549492,646
A549492,647
A549492,659
A713508,46
A713508,65
A713508,101
A713508,328
A713508,475
A713508,500
A713508,602
A548095,19
A548095,157
A548095,229
A548095,230
A548095,238
A548095,242
A548095,254
A548095,267
A548095,276
A548095,305
A548095,470
A705879,120
A705879,353
A705879,387
A705879,400
A705879,441
A705879,580
A705879,700
A791902,7
A791902,195
A791902,212
A791902,213
A791902,266
A791902,326
A791902,486
A791902,503
A791902,537
A791902,566
A429540,16
A429540,50
A429540,72
A429540,152
A429540,172
A429540,204
A429540,412
A429540,449
A429540,482
A429540,515
A429540,649
A429540,676
A429540,718
A370904,34
A370904,141
A370904,153
A370904,228
A370904,273
A370904,424
A370904,519
A651889,39
A651889,317
A651889,330
A651889,427
A651889,486
A651889,525
A651889,716
A639721,216
A639721,315
A639721,320
A639721,331
A639721,335
A639721,362
A639721,364
A639721,469
A095743,206
A095743,399
A095743,444
A095743,575
A095743,661
A196573,9
A196573,138
A196573,190
A196573,207
A196573,241
A196573,318
A196573,383
A196573,408
A196573,417
A196573,477
A196573,504
A196573,562
A196573,611
A196573,640
A196573,642
A196573,647
A196573,655
A569664,73
A569664,74
A569664,185
A569664,315
A569664,458
A569664,460
A569664,534
A569664,553
A569664,580
A569664,659
A569664,669
A569664,710
A851278,3
A851278,13
A851278,101
A851278,137
A851278,359
A851278,388
A851278,494
A851278,585
A851278,707
A217825,101
A217825,131
A217825,217
A217825,230
A217825,353
A217825,376
A217825,552
A289678,51
A289678,189
A289678,199
A289678,407
A289678,541
A289678,636
A289678,699
A289678,727
A568725,64
A568725,79
A568725,81
A568725,182
A568725,229
A568725,262
A568725,292
A568725,525
A568725,584
A568725,624
A568725,626
A234852,17
A234852,34
A234852,78
A234852,146
A234852,238
A882703,62
A882703,132
A882703,214
A882703,235
A882703,241
A882703,337
A882703,565
A882703,566
A882703,658
A882703,674
A882703,677
A024432,3
A024432,13
A024432,19
A024432,27
A024432,28
A024432,87
A024432,106
A024432,117
A024432,134
A024432,242
A024432,408
A024432,443
A024432,622
A024432,703
A248859,2
A248859,84
A248859,122
A248859,255
A248859,302
A248859,330
A248859,407
A248859,521
A248859,559
A248859,687
A942608,57
A942608,68
A942608,143
A942608,357
A942608,364
A942608,403
A942608,435
A942608,442
A942608,462
A942608,535
A942608,575
A942608,639
A276025,21
A276025,45
A276025,89
A276025,126
A276025,172
A276025,303
A276025,381
A276025,549
A276025,550
A276025,594
A780091,15
A780091,44
A780091,214
A780091,215
A780091,306
A780091,476
A780091,548
A780091,565
A780091,585
A780091,636
A780091,683
A138987,31
A138987,36
A138987,71
A138987,110
A138987,196
A138987,203
A138987,236
A138987,379
A138987,504
A138987,529
A751045,49
A751045,181
A751045,251
A751045,331
A751045,570
A751045,597
A751045,603
A751045,676
A751045,704
A275002,23
A275002,78
A275002,162
A275002,208
A275002,231
A275002,248
A275002,395
A275002,480
A275002,575
A275002,622
A519059,42
A519059,65
A519059,70
A519059,137
A519059,141
A519059,182
A519059,183
A519059,192
A519059,253
A519059,254
A519059,458
A519059,575
A519059,685
A537042,87
A537042,142
A537042,175
A537042,182
A537042,185
A537042,189
A537042,190
A537042,304
A537042,435
A537042,576
A537042,659
A537042,700
A011599,35
A011599,44
A011599,99
A011599,108
A011599,161
A011599,211
A011599,302
A011599,311
A011599,619
A011599,662
A975216,77
A975216,133
A975216,239
A975216,269
A975216,720
A411498,1
A411498,188
A411498,264
A277974,8
A277974,92
A277974,155
A277974,243
A277974,426
A277974,563
A277974,609
A073164,28
A073164,53
A073164,127
A073164,132
A073164,146
A073164,189
A073164,227
A073164,237
A073164,307
A073164,400
A073164,456
A073164,564
A073164,605
A073164,616
A073164,626
A073164,697
A917296,19
A917296,60
A917296,103
A917296,110
A917296,203
A917296,258
A917296,331
A917296,431
A917296,471
A917296,500
A917296,625
A917296,686
A629025,257
A629025,352
A629025,487
A629025,695
A629025,712
A129867,266
A129867,452
A129867,460
A129867,518
A129867,612
A129867,663
A627764,79
A627764,102
A627764,397
A627764,483
A627764,529
A467856,46
A467856,171
A467856,302
A467856,361
A467856,410
A467856,473
A467856,540
A467856,550
A467856,653
A467856,728
A220133,18
A220133,32
A220133,111
A220133,140
A220133,427
A220133,463
A220133,487
A220133,511
A220133,515
A220133,545
A972258,33
A972258,94
A972258,106
A972258,225
A972258,233
A972258,340
A972258,394
A972258,443
A972258,557
A972258,570
A972258,571
A972258,574
A611210,22
A611210,139
A611210,201
A611210,253
A611210,254
A611210,297
A611210,330
A611210,464
A611210,603
A278781,0
A278781,2
A278781,83
A278781,106
A278781,112
A278781,154
A278781,242
A278781,334
A278781,338
A278781,353
A278781,510
A278781,536
A278781,631
A278781,650
A278781,679
A801244,47
A801244,90
A801244,93
A801244,214
A801244,289
A801244,541
A801244,703
A801244,728
A646082,555
A002551,540
A999952,605
A649859,225
A649859,282
A649859,618
A649859,624
A649859,676
A381293,113
A381293,146
A381293,654
A109245,618
A109245,704
A452705,185
A452705,349
A452705,729
A670043,24
A670043,148
A670043,218
A670043,230
A670043,618
A006032,263
A006032,268
A006032,289
A006032,450
A006032,550
A006032,586
A006032,697
A699419,42
A699419,59
A699419,66
A699419,157
A699419,299
A699419,402
A699419,720
A699419,724
A284820,152
A284820,451
A615536,377
A615536,545
A615536,562
A615536,568
A720349,553
A648234,268
A902058,128
A902058,278
A077804,376
A077804,441
A077804,630
A602294,81
A602294,303
A411083,444
A411083,665
A411083,727
A317921,665
A317921,675
A317921,679
A317921,691
A317921,707
A959904,178
A959904,553
A534201,96
A534201,231
A534201,570
A534201,586
A534201,664
A534201,696
A950858,541
A950858,547
A950858,584
A751161,654
A958775,215
A958775,692
A688994,149
A688994,268
A688994,595
A626665,78
A626665,156
A626665,170
A626665,259
A626665,296
A626665,390
A626665,556
A626665,565
A626665,626
A626665,627
A013102,150
A013102,168
A429807,438
A725206,607
A725206,626
A725206,726
A564526,151
A564526,557
A637744,718
A596628,245
A596628,646
A596628,647
A241361,606
A003825,235
A003825,505
A003825,710
A424861,542
A424861,559
A539510,4
A539510,180
A539510,435
A539510,470
A539510,713
A405245,228
A405245,350
A405245,533
A646397,209
A646397,256
A187496,219
A187496,603
A178486,225
A178486,696
A178486,726
A178486,728
A290733,255
A290733,283
A290733,380
A290733,538
A290733,583
A290733,595
A161986,174
A161986,246
A161986,261
A161986,347
A161986,396
A161986,479
A161986,674
A161986,678
A161986,728
A047821,116
A047821,247
A047821,566
A047821,668
A150112,49
A150112,138
A150112,223
A150112,646
A150112,647
A931140,565
A931140,656
A997141,261
A997141,699
A983118,158
A983118,369
A983118,703
A867134,39
A867134,138
A867134,279
A867134,287
A867134,566
A867134,615
A867134,664
A867134,713
A560351,226
A560351,245
A560351,590
A322934,120
A322934,405
A322934,493
A322934,558
A558462,33
A558462,210
A520662,291
A520662,410
A520662,503
A520662,571
A520662,662
A706087,558
A430000,95
A430000,272
A430000,450
A430000,671
A430000,713
A371108,635
A164490,386
A071755,3
A071755,466
A071755,581
A071755,590
A071755,655
A071755,706
A555548,5
A555548,117
A555548,510
A978891,194
A978891,233
A817955,116
A817955,318
A670929,16
A670929,130
A670929,207
A670929,349
A860016,656
A805077,209
A805077,476
A805077,602
A349668,389
A349668,417
A253579,77
A253579,628
A253579,660
A850111,592
A088647,200
A088647,255
A088647,347
A088647,423
A088647,463
A074366,14
A074366,435
A609282,537
A609282,709
A579235,126
A579235,199
A579235,238
A579235,361
A579235,378
A579235,469
A579235,623
A579235,719
A980546,20
A980546,28
A980546,56
A980546,228
A980546,430
A980546,551
A980546,589
A980546,599
A029338,8
A029338,15
A029338,58
A029338,217
A029338,261
A029338,426
A029338,434
A029338,624
A197541,28
A197541,70
A197541,164
A197541,330
A197541,385
A197541,442
A197541,476
A197541,665
A621532,58
A621532,66
A621532,167
A621532,184
A621532,228
A621532,333
A621532,339
A621532,355
A621532,434
A621532,500
A621532,598
A621532,613
A621532,624
A621532,659
A079081,71
A079081,95
A079081,169
A079081,171
A079081,227
A079081,248
A079081,320
A079081,335
A079081,384
A079081,463
A079081,668
A995151,85
A995151,235
A995151,294
A995151,479
A067512,1
A067512,10
A067512,69
A067512,95
A067512,125
A067512,171
A067512,219
A067512,233
A067512,261
A067512,425
A067512,552
A067512,599
A067512,619
A067512,646
A067512,647
A067512,702
A355669,20
A355669,41
A355669,42
A355669,161
A355669,201
A355669,281
A355669,293
A355669,488
A355669,546
A355669,600
A355669,609
A355669,616
A355669,696
A379393,0
A379393,29
A379393,51
A379393,69
A379393,75
A379393,232
A379393,503
A379393,536
A379393,593
A379393,688
A015811,22
A015811,47
A015811,98
A015811,162
A015811,246
A015811,363
A015811,374
A015811,567
A015811,589
A775699,43
A775699,54
A775699,168
A775699,326
A775699,333
A775699,486
A775699,492
A775699,515
A775699,628
A781750,26
A781750,90
A781750,99
A781750,182
A781750,204
A781750,206
A781750,207
A781750,324
A781750,525
A781750,649
A781750,683
A049130,15
A049130,16
A049130,212
A049130,215
A049130,230
A049130,274
A049130,376
A049130,542
A049130,652
A049130,722
A049130,730
A771171,91
A771171,132
A771171,174
A771171,267
A771171,344
A771171,345
A771171,466
A771171,531
A771171,536
A771171,583
A550145,6
A550145,73
A550145,81
A550145,117
A550145,142
A550145,301
A550145,302
A550145,540
A550145,633
A840024,590
A032565,0
A032565,3
A032565,24
A032565,56
A032565,64
A032565,236
A032565,288
A951332,65
A951332,138
A951332,361
A793170,240
A793170,542
A793170,713
A793170,714
A687649,312
A687649,316
A687649,332
A687649,425
A687649,585
A687649,679
A994440,158
A994440,235
A994440,271
A994440,332
A994440,366
A994440,495
A994440,610
A994440,627
A994440,628
A564759,70
A564759,208
A564759,214
A564759,244
A564759,502
A564759,503
A564759,596
A564759,718
A543307,4
A543307,115
A543307,136
A543307,377
A543307,391
A543307,681
A528624,31
A528624,213
A528624,306
A528624,629
A528624,703
A559385,196
A559385,209
A559385,221
A559385,386
A559385,493
A559385,513
A122216,214
A122216,318
A122216,539
A046733,316
A046733,478
A046733,495
A046733,610
A046733,625
A544971,176
A544971,345
A544971,617
A607736,234
A607736,386
A607736,462
A607736,513
A607736,622
A940178,535
A237359,155
A237359,532
A237359,541
A237359,592
A237359,633
A237359,661
A763658,2
A763658,18
A763658,147
A763658,516
A763658,524
A763658,560
A763658,607
A763658,640
A763658,678
A036314,4
A036314,162
A036314,169
A036314,220
A036314,288
A036314,345
A036314,382
A036314,393
A036314,506
A344290,99
A344290,233
A344290,488
A670258,0
A670258,163
A670258,314
A670258,695
A084606,199
A084606,278
A084606,380
A084606,503
A391166,70
A391166,330
A391166,489
A501708,68
A501708,198
A501708,316
A501708,505
A501708,571
A852931,124
A852931,233
A852931,252
A852931,504
A852931,539
A852931,609
A657855,494
A657855,649
A223236,542
A223236,584
A223236,597
A223236,714
A897078,58
A897078,150
A897078,169
A897078,287
A897078,293
A732566,215
A732566,339
A732566,604
A732566,609
A714684,123
A714684,175
A329860,35
A329860,156
A329860,420
A329860,462
A329860,484
A329860,535
A329860,593
A329860,608
A329860,626
A846537,163
A846537,229
A846537,544
A006787,310
A006787,431
A501946,125
A501946,147
A501946,374
A501946,462
A271586,136
A271586,164
A271586,336
A271586,458
A271586,527
A271586,584
A271586,622
A271586,717
A348428,405
A348428,409
A348428,529
A348428,556
A348428,627
A348428,676
A348428,681
A348428,687
A046288,316
A263370,8
A263370,146
A263370,686
A263370,729
A244078,99
A244078,525
A244078,659
A837485,272
A837485,284
A837485,515
A837485,533
A837485,663
A939926,0
A939926,394
A939926,506
A125977,167
A125977,330
A125977,532
A125977,547
A125977,567
A125977,578
A125977,609
A947454,208
A947454,220
A947454,383
A947454,385
A947454,542
A947454,707
A947454,727
A755866,230
A984872,101
A984872,212
A984872,333
A984872,451
A984872,609
A984872,649
A896229,243
A896229,300
A896229,362
A896229,368
A599027,410
A599027,698
A655370,106
A655370,256
A655370,346
A655370,463
A655370,518
A655370,636
A655370,652
A655370,690
A448078,43
A448078,50
A448078,250
A448078,470
A448078,474
A448078,480
A448078,554
A448078,720
A082874,204
A082874,330
A386900,32
A386900,59
A386900,310
A386900,377
A386900,558
A386900,602
A011180,159
A011180,277
A049823,170
A847084,4
A847084,24
A847084,30
A847084,313
A847084,363
A847084,692
A847084,701
A444653,154
A444653,402
A410604,258
A410604,603
A226110,0
A226110,39
A226110,106
A226110,194
A226110,465
A226110,544
A226110,555
A711370,557
A711370,646
A711370,647
A747640,0
A747640,464
A747640,572
A513296,37
A513296,53
A513296,54
A513296,612
A513296,722
A283801,93
A283801,235
A283801,308
A283801,395
A283801,501
A283801,509
A283801,612
A101879,226
A101879,257
A101879,326
A101879,609
A078300,181
A078300,195
A078300,227
A078300,247
A078300,457
A078300,551
A078300,573
A078300,668
A054516,172
A054516,181
A054516,413
A054516,479
A054516,540
A054516,695
A993826,102
A993826,494
A993826,567
A993826,619
A132943,351
A132943,468
A132943,482
A132943,490
A132943,503
A132943,513
A132943,725
A423206,293
A423206,435
A423206,499
A423206,561
A161738,350
A161738,357
A359505,91
A359505,238
A359505,258
A359505,273
A359505,301
A144757,97
A144757,391
A144757,407
A144757,492
A144757,500
A144757,524
A144757,552
A832124,4
A832124,150
A832124,382
A832124,476
A832124,575
A604519,247
A604519,276
A604519,315
A604519,503
A604519,519
A604519,584
A604519,621
A583835,221
A583835,594
A583835,638
A749664,379
A749664,590
A249333,46
A249333,68
A249333,372
A249333,509
A942980,72
A942980,215
A942980,301
A942980,509
A942980,520
A942980,531
A942980,596
A942980,682
A244845,1
A244845,14
A244845,75
A244845,211
A933720,141
A933720,355
A933720,445
A305753,496
A305753,667
A890132,55
A890132,554
A890132,590
A095382,77
A095382,277
A095382,358
A095382,412
A095382,450
A095382,522
A095382,531
A059981,276
A059981,391
A059981,452
A059981,629
A431870,289
A431870,323
A431870,335
A431870,379
A431870,421
A431870,459
A431870,460
A431870,520
A431870,533
A431870,623
A605703,386
A605703,577
A641191,205
A641191,223
A641191,301
A641191,425
A641191,456
A641191,524
A641191,532
A641191,541
A641191,704
A025521,384
A025521,495
A025521,524
A025521,563
A025521,580
A025521,660
A990605,436
A990605,441
A990605,678
A892575,160
A892575,275
A892575,631
A206764,78
A206764,238
A206764,248
A334482,451
A334482,452
A334482,619
A334482,719
A587998,145
A587998,297
A587998,333
A587998,358
A587998,478
A587998,527
A587998,659
A097940,77
A097940,380
A097940,620
A107807,7
A107807,287
A107807,705
A763308,381
A763308,418
A763308,424
A763308,599
A763308,728
A533291,134
A533291,564
A533291,635
A863685,430
A863685,431
A863685,460
A863685,488
A863685,596
A863685,720
A891639,236
A891639,353
A891639,472
A891639,489
A891639,648
A190103,103
A190103,248
A190103,258
A190103,465
A190103,562
A190103,578
A267118,70
A267118,156
A267118,231
A267118,366
A267118,623
A937764,425
A937764,471
A937764,564
A937764,681
A809882,59
A809882,275
A809882,342
A823005,39
A823005,158
A823005,267
A823005,548
A967240,161
A967240,375
A967240,381
A556255,209
A556255,521
A556255,636
A556255,649
A859274,246
A859274,315
A859274,319
A859274,520
A811259,139
A811259,156
A811259,331
A811259,592
A562842,11
A562842,145
A562842,230
A562842,356
A562842,548
A562842,692
A562842,716
A353762,227
A353762,375
A353762,544
A353762,645
A222769,189
A222769,716
A135035,50
A844921,392
A551336,649
A551336,681
A012120,74
A012120,190
A012120,388
A012120,709
A317320,95
A317320,111
A317320,129
A317320,326
A317320,435
A317320,451
A317320,586
A908657,279
A908657,314
A908657,407
A534899,362
A534899,713
A426418,188
A426418,190
A426418,607
A148096,84
A148096,503
A148096,509
A621592,14
A621592,331
A621592,340
A621592,372
A621592,626
A621592,645
A621592,659
A621592,670
A621592,674
A621592,684
A561552,431
A057060,92
A057060,554
A057060,623
A057060,656
A057060,659
