Asset,Time,Use
A025521,714,29512.067441287287
A990605,70,26966.454371424486
A990605,160,27354.78800993307
A990605,178,27440.85744897141
A990605,249,27728.82536873698
A990605,339,28151.2950220506
A990605,438,28491.48812685977
A990605,523,28865.81724647398
A990605,680,29450.505910314103
A990605,708,29491.935945376626
A892575,172,27266.092723602032
A892575,258,27656.76044859301
A892575,280,27733.49354170177
A892575,346,28054.722193841477
A892575,421,28201.477881422106
A892575,442,28292.507254235537
A892575,528,28505.200884943846
A892575,635,28836.349404633736
A892575,714,29077.05207313079
A892575,715,29080.553202854386
A206764,171,27388.632263927808
A206764,245,27615.622174340788
A206764,249,27621.749151357075
A206764,272,27703.442178240926
A206764,373,28061.432692478364
A206764,402,28165.883062565572
A206764,548,28650.49776847298
A334482,83,26874.549716180154
A334482,175,27208.61584397304
A334482,266,27481.703962413336
A334482,358,27929.55680622301
A334482,453,28269.74991103218
A334482,540,28534.96048759439
A334482,725,29180.6271607871
A587998,1,26687.8227975885
A587998,81,27090.744476612057
A587998,148,27317.150865404437
A587998,173,27417.51658414745
A587998,299,27995.202988540386
A587998,300,28000.162922315478
A587998,337,28160.047846359583
A587998,354,28202.061403042706
A587998,355,28207.021336817797
A587998,356,28211.105988161988
A587998,487,28590.395041551288
A587998,487,28590.68680236159
A587998,530,28770.703222316355
A587998,538,28789.95943579612
A587998,659,29219.43134855693
A587998,703,29345.763779416597
A587998,721,29370.85520910235
A097940,78,27009.051449728206
A097940,174,27486.955656998725
A097940,176,27496.000242118007
A097940,176,27496.29200292831
A097940,264,27918.17813462133
A097940,357,28363.696891948606
A097940,468,28731.607273736226
A097940,536,29025.410409707787
A097940,627,29447.296541400807
A097940,628,29453.131757606796
A097940,701,29779.028582711297
A097940,703,29786.906124589383
A097940,719,29837.380744771188
A097940,719,29838.839548822685
A097940,720,29842.632439356577
A107807,85,26573.16079914081
A107807,173,26996.21397407503
A107807,264,27359.45618289786
A107807,293,27463.323031364467
A107807,356,27732.32649846057
A107807,538,28402.501079718437
A107807,545,28410.37862159652
A107807,721,28839.26701273673
A107807,724,28849.478641097212
A763308,13,26568.784386986317
A763308,16,26576.953689674705
A763308,103,26918.022076914775
A763308,200,27440.273927350812
A763308,263,27581.77792034605
A763308,330,27771.1306862304
A763308,343,27776.090620005492
A763308,379,27914.093483277138
A763308,384,27925.763915689116
A763308,386,27933.6414575672
A763308,475,28149.544457188804
A763308,530,28444.514636401556
A763308,561,28556.25902674625
A763308,602,28710.60049539467
A763308,605,28719.93684132425
A763308,730,29233.435867451302
A533291,8,26429.030958852876
A533291,99,26936.69476877394
A533291,134,26988.336432196946
A533291,184,27097.454975248944
A533291,277,27495.70848130771
A533291,368,27877.331621179404
A533291,435,28099.069837006995
A533291,452,28145.751566654908
A533291,528,28517.454838976424
A533291,550,28601.19019153237
A533291,567,28634.159163096207
A533291,633,28895.868609934823
A533291,644,28935.54808013555
A533291,656,28979.60396249077
A863685,6,26716.998878618444
A863685,187,27547.64190554101
A863685,277,27974.196210198825
A863685,297,28052.09634654878
A863685,297,28054.138672220877
A863685,299,28062.599735719563
A863685,367,28348.817090623335
A863685,432,28542.254507851878
A863685,469,28656.332984678967
A863685,489,28695.428933259096
A863685,546,28930.58814636046
A863685,601,29118.190347383013
A863685,641,29316.87945919695
A863685,684,29492.811227807524
A863685,728,29669.9100396593
A891639,101,27021.013642950486
A891639,101,27021.888925381383
A891639,197,27421.601235491646
A891639,197,27422.768278732845
A891639,240,27589.655462224135
A891639,258,27689.72942015685
A891639,285,27788.34457403807
A891639,286,27793.01274700286
A891639,355,28103.15448835119
A891639,376,28195.059143595518
A891639,446,28419.131445905503
A891639,474,28452.100417469344
A891639,495,28496.73982144516
A891639,557,28834.30707896164
A891639,653,29162.53799054853
A891639,671,29254.150884982562
A891639,705,29331.17573890162
A891639,706,29334.385107814916
A891639,706,29334.676868625214
A190103,9,26431.073284524973
A190103,110,26905.768122882197
A190103,194,27271.92793980802
A190103,197,27273.97026548012
A190103,250,27499.209611031303
A190103,263,27518.465824511066
A190103,281,27560.771142004487
A190103,314,27719.780783617694
A190103,370,27952.022388616067
A190103,370,27952.314149426365
A190103,467,28332.186724436266
A190103,551,28564.136568624337
A190103,560,28574.348196984818
A190103,564,28581.058695621705
A267118,12,26552.15402079925
A267118,104,26889.42951750543
A267118,160,27061.86015639241
A267118,195,27145.887269758656
A267118,247,27390.382828789603
A267118,272,27531.886821784843
A267118,285,27577.401508191557
A267118,368,27859.242450940837
A267118,373,27879.3739468515
A267118,384,27915.552287328635
A267118,426,28087.691165405315
A267118,563,28839.26701273673
A937764,13,26572.28551670991
A937764,106,27053.982614514323
A937764,183,27390.382828789603
A937764,183,27390.6745895999
A937764,193,27439.690405730213
A937764,286,27886.084445488388
A937764,382,28153.920869343296
A937764,431,28371.282673016394
A937764,474,28557.13430917715
A937764,506,28713.80986430796
A937764,576,28933.505754463455
A937764,687,29341.095606451803
A937764,687,29341.679128072403
A809882,16,26357.54956032951
A809882,63,26501.679400617442
A809882,107,26694.533296225385
A809882,196,27095.704410387145
A809882,197,27098.91377930044
A809882,197,27099.49730092104
A809882,278,27385.714655824813
A809882,287,27433.271667903624
A809882,377,27742.829887631353
A809882,471,28073.394885700643
A809882,560,28344.148917658542
A809882,562,28351.44293791603
A809882,564,28357.56991493232
A809882,593,28469.314305277014
A823005,167,27332.90594916061
A823005,200,27452.23612057309
A823005,270,27698.774005276133
A823005,271,27704.025699861526
A823005,383,28203.2284462839
A823005,383,28204.103728714803
A823005,480,28597.105540188175
A823005,551,28882.15585185075
A823005,566,28934.089276084054
A967240,22,26569.951430227517
A967240,163,27166.602287289916
A967240,201,27362.082030190555
A967240,485,28431.96892155868
A967240,486,28435.178290471977
A967240,570,28687.843152191308
A967240,619,28914.83306260429
A967240,703,29386.02677123792
A556255,18,26407.440658890715
A556255,105,26659.230238179152
A556255,200,26945.447593082925
A556255,203,26955.950982253704
A556255,211,26972.289587630476
A556255,295,27329.988341057615
A556255,393,27684.18596476116
A556255,407,27736.994671425364
A556255,543,28338.897223073152
A556255,569,28396.957624322746
A556255,643,28632.116837424113
A556255,650,28640.286140112497
A859274,41,26611.38146529004
A859274,132,26868.714499974165
A859274,201,27193.444281837466
A859274,202,27196.65365075076
A859274,248,27391.2581112205
A859274,389,28072.519603269746
A859274,389,28072.811364080044
A859274,479,28393.164733788853
A859274,522,28567.34593753763
A859274,545,28679.673849502924
A859274,568,28784.124219590132
A811259,5,26312.034873922792
A811259,22,26396.937269719936
A811259,80,26671.77595302203
A811259,114,26739.756221821805
A811259,150,26901.683471538006
A811259,159,26927.941944464957
A811259,202,27128.381621140685
A811259,314,27646.54882023253
A811259,316,27653.551079679717
A811259,365,27859.53421175114
A811259,548,28519.78892545882
A811259,593,28681.71617517502
A562842,13,26567.32558293482
A562842,25,26568.784386986317
A562842,116,26845.08187433991
A562842,148,26998.839821367725
A562842,148,26998.839821367725
A562842,239,27341.367012659295
A562842,240,27345.451664003485
A562842,307,27697.898722845235
A562842,359,27966.31866832074
A562842,396,28119.493093727957
A562842,396,28119.493093727957
A562842,397,28121.243658589756
A562842,495,28578.72460913931
A562842,549,28810.67445332738
A562842,551,28818.26023439517
A562842,577,28926.21173420597
A562842,695,29448.755345452304
A562842,721,29526.65548180226
A562842,722,29530.740133146453
A353762,22,26442.74371693695
A353762,24,26452.080062866535
A353762,115,26971.414305199574
A353762,208,27435.60575438602
A353762,232,27504.169544806395
A353762,232,27505.628348857892
A353762,299,27872.371687404313
A353762,375,28225.985789487262
A353762,384,28268.291106980683
A353762,566,28905.204955864407
A353762,651,29185.87885537249
A222769,24,26490.008968205464
A222769,203,27142.67790084536
A222769,334,27704.317460671824
A222769,377,27882.583315764794
A222769,395,27962.525777786846
A222769,559,28594.479692895482
A222769,643,28917.167149086687
A222769,720,29256.48497146496
A222769,721,29259.402579567955
A135035,26,26463.166973657913
A135035,115,26878.926128334646
A135035,208,27198.112454802256
A135035,211,27200.154780474353
A135035,293,27608.9116757039
A135035,391,28030.79780739692
A135035,393,28040.717674947104
A135035,482,28467.271979604917
A135035,570,28886.532264005244
A844921,31,26469.585711484502
A844921,121,26984.251780852752
A844921,224,27338.7411653666
A844921,320,27734.07706332237
A844921,393,27923.429829206718
A844921,400,27952.605910236667
A844921,404,27955.52351833966
A844921,496,28292.79901504584
A844921,586,28625.989860407823
A844921,591,28628.03218607992
A551336,24,26334.50045631585
A551336,118,26772.141671765043
A551336,209,26906.643405313094
A551336,210,26909.85277422639
A551336,210,26910.14453503669
A551336,392,27788.928095658666
A551336,395,27790.386899710164
A551336,481,28300.093035303325
A551336,531,28519.78892545882
A551336,567,28699.513584603286
A551336,652,29096.600047420856
A551336,654,29104.18582848864
A551336,684,29158.74510001464
A551336,685,29163.12151216913
A012120,27,26432.53208857647
A012120,27,26433.11561019707
A012120,78,26626.553027425613
A012120,177,27040.56161724055
A012120,194,27079.365805010377
A012120,194,27079.949326630976
A012120,203,27117.586471159608
A012120,205,27125.172252227392
A012120,395,27973.612688578225
A012120,544,28458.22739448563
A012120,571,28547.79796324757
A012120,573,28555.67550512565
A012120,710,29133.653670328888
A317320,36,26403.647768356823
A317320,38,26409.482984562812
A317320,97,26575.203124812906
A317320,114,26663.606650333644
A317320,116,26670.31714897053
A317320,135,26726.335224548027
A317320,187,26874.549716180154
A317320,215,26998.256299747125
A317320,328,27425.10236521524
A317320,397,27748.081582216742
A317320,397,27748.95686464764
A317320,433,27943.853085927683
A317320,437,27953.189431857263
A317320,455,27973.02916695763
A317320,579,28291.34021099434
A317320,584,28308.554098802008
A317320,589,28311.763467715304
A317320,700,28710.01697377407
A908657,47,26289.861052340035
A908657,100,26570.534951848116
A908657,192,26870.756825646262
A908657,282,27163.97643999722
A908657,318,27343.11757752109
A908657,319,27347.202228865284
A908657,372,27544.724297438017
A908657,469,27861.284776612934
A908657,644,28621.321687443033
A908657,645,28623.36401311513
A534899,33,26574.32784238201
A534899,121,26978.70832545706
A534899,212,27454.278446245185
A534899,304,27825.1064361358
A534899,364,28051.804585738482
A534899,365,28056.180997892974
A534899,398,28111.032030229275
A534899,408,28152.170304481497
A534899,494,28506.076167374744
A534899,542,28691.6360427252
A534899,581,28795.79465200211
A534899,717,29364.14471046546
A426418,39,26682.27934219281
A426418,41,26688.989840829698
A426418,131,27031.225271310966
A426418,194,27237.791925002984
A426418,220,27332.03066672971
A426418,310,27844.070888805265
A426418,373,27994.619466919787
A426418,400,28123.28598426185
A426418,402,28132.914091001734
A426418,502,28396.957624322746
A426418,517,28460.853241778328
A426418,586,28770.119700695755
A426418,609,28884.489938333147
A148096,32,26538.733023525474
A148096,84,26792.856689296306
A148096,86,26803.068317656787
A148096,211,27448.443230039196
A148096,307,27879.9574684721
A148096,397,28162.67369365228
A148096,493,28594.18793208518
A148096,507,28629.490990131417
A148096,508,28632.99211985501
A148096,510,28633.28388066531
A148096,584,28904.03791262321
A621592,17,26355.79899546771
A621592,44,26438.95082640306
A621592,137,26870.465064835964
A621592,165,27020.430121329886
A621592,227,27327.36249376492
A621592,227,27329.113058626717
A621592,333,27602.20117706701
A621592,343,27615.913935151086
A621592,373,27657.34397021361
A621592,418,27799.43148482945
A621592,508,28053.84691141058
A621592,557,28328.68559471267
A621592,594,28406.002209442027
A621592,595,28408.044535114124
A621592,649,28609.359494220753
A621592,665,28630.074511752016
A621592,671,28645.829595508185
A621592,688,28686.676108950112
A561552,36,26451.788302056233
A561552,128,26803.651839277387
A561552,238,27244.210662829573
A561552,254,27296.435847873177
A561552,312,27547.64190554101
A561552,410,27794.17979024406
A561552,431,27852.24019149365
A561552,501,28029.047242535125
A561552,586,28395.49882027125
A057060,34,26450.329498004736
A057060,35,26455.58119259013
A057060,103,26764.264129886957
A057060,151,26876.300281041953
A057060,152,26880.093171575845
A057060,179,26993.879887592633
A057060,216,27113.210059005116
A057060,308,27447.5679476083
A057060,400,27897.171356279767
A057060,401,27899.797203572463
A057060,559,28359.904001414714
A057060,562,28371.574433826692
A057060,585,28418.839685095205
A057060,631,28670.92102519394
A057060,633,28678.215045451427
A057060,661,28757.86574666318
A057060,714,28898.49445722752
A041506,20,26066.664032460947
A041506,80,26216.337328144567
A041506,80,26216.920849765167
A041506,288,26897.30705938351
A041506,305,26940.195898497535
A041506,343,27117.878231969906
A041506,354,27152.597768395543
A041506,376,27237.208403382385
A041506,398,27335.823557263604
A041506,481,27652.67579724882
A041506,489,27659.09453507541
A041506,554,27908.841788691745
A041506,581,28048.303456014888
A041506,582,28051.512824928184
A041506,674,28437.22061614407
A041506,683,28456.476829623836
A041506,686,28458.519155295933
A041506,706,28486.81995389498
A187055,79,26275.56477263536
A187055,256,26785.854429849118
A187055,266,26817.36459736146
A187055,266,26817.65635817176
A187055,267,26820.865727085053
A187055,325,27076.73995771768
A187055,347,27113.793580625712
A187055,359,27128.089860330387
A187055,360,27130.715707623083
A187055,362,27136.550923829072
A187055,383,27186.15026157998
A187055,385,27191.40195616537
A187055,436,27356.538574794864
A187055,451,27400.302696339786
A187055,512,27650.341710766425
A187055,693,28261.288847533495
A187055,694,28264.49821644679
A187055,696,28270.04167184248
A501352,27,26187.453007924923
A501352,28,26190.078855217616
A501352,75,26288.985769909134
A501352,193,26604.087445032554
A501352,202,26619.259007168126
A501352,257,26831.369116255835
A501352,356,27070.612980701393
A501352,357,27073.822349614686
A501352,441,27379.587678808522
A501352,583,27783.676401073277
A501352,616,27799.723245639747
A501352,626,27804.39141860454
A501352,668,27890.46085764288
A501352,668,27891.04437926348
A249776,80,26230.633607849242
A249776,191,26612.54850853124
A249776,244,26739.172700201205
A249776,259,26790.81436362421
A249776,264,26810.945859534873
A249776,446,27428.019973318234
A249776,490,27543.55725419682
A249776,686,27915.260526518334
A249776,724,28068.434951925552
A249776,726,28073.68664651094
A748065,14,26270.60483886027
A748065,75,26455.289431779827
A748065,76,26457.915279072524
A748065,80,26467.835146622707
A748065,88,26519.76857085601
A748065,90,26524.7285046311
A748065,144,26635.889373355196
A748065,164,26719.04120429054
A748065,234,26978.70832545706
A748065,235,26982.209455180655
A748065,235,26982.501215990957
A748065,240,26983.376498421854
A748065,303,27072.947067183788
A748065,315,27118.461753590505
A748065,323,27143.553183276257
A748065,392,27479.07811512064
A748065,404,27501.2519367034
A748065,407,27511.17180425358
A748065,422,27518.757585321368
A748065,437,27550.851274454308
A748065,477,27670.181445866787
A748065,557,28043.0517614295
A748065,570,28079.52186271693
A748065,666,28384.703670290168
A844559,14,26185.11892144253
A844559,60,26320.787698231776
A844559,143,26646.392762525975
A844559,180,26809.778816293674
A844559,237,27033.267596983063
A844559,423,27858.658929320238
A844559,485,28139.33282882832
A844559,486,28139.62458963862
A844559,486,28140.20811125922
A844559,488,28147.502131516707
A844559,605,28487.403475515577
A844559,632,28522.706533561814
A844559,634,28530.0005538193
A600934,1,26225.965434884452
A600934,11,26234.718259193436
A600934,11,26235.301780814036
A600934,21,26261.560253740987
A600934,51,26393.144379186044
A600934,58,26433.407371007368
A600934,132,26822.32453113655
A600934,222,27035.309922655157
A600934,405,27904.465376537253
A600934,427,27992.577141247693
A600934,557,28410.08686078622
A600934,558,28413.004468889216
A600934,593,28558.593113228646
A600934,596,28568.804741589127
A600934,596,28570.263545640624
A577832,46,26435.157935869167
A577832,49,26447.41188990174
A577832,135,26810.65409872457
A577832,166,26981.334172749757
A577832,226,27280.680764117005
A577832,406,28211.39774897229
A577832,465,28403.376362149334
A577832,482,28466.39669717402
A577832,504,28562.67776457284
A577832,595,28680.257371123524
A577832,659,28950.136120650524
A374129,41,26421.73693859539
A374129,54,26443.03547774725
A374129,133,26653.395021973163
A374129,229,27089.869194181156
A374129,322,27477.327550258844
A374129,413,27833.275738824184
A374129,473,28089.149969456812
A374129,495,28211.105988161988
A374129,599,28595.93849694698
A374129,611,28629.19922932112
A374129,612,28633.28388066531
A374129,631,28683.17497922652
A867946,47,26485.049034430373
A867946,49,26493.51009792906
A867946,128,26869.006260784467
A867946,138,26911.603339088186
A867946,200,27222.328602057114
A867946,227,27339.032926176897
A867946,317,27712.77852417051
A867946,409,28117.74252886616
A867946,457,28272.083997514575
A867946,597,28947.21851254753
A867946,656,29131.90310546709
A983035,44,26476.58797093169
A983035,44,26477.171492552287
A983035,136,26873.966194559554
A983035,227,27212.99225612753
A983035,228,27218.53571152322
A983035,288,27491.623829963515
A983035,318,27613.288087858393
A983035,410,27970.111558854634
A983035,433,28063.47501815046
A983035,554,28663.043483315854
A983035,597,28749.112922354198
A983035,599,28756.698703421982
A983035,727,29234.6029106925
A319257,0,26410.65002780401
A319257,26,26527.062591113496
A319257,50,26658.063194937953
A319257,354,27680.684835037566
A319257,405,27889.29381440168
A319257,409,27891.04437926348
A319257,416,27914.093483277138
A319257,516,28251.660740793614
A319257,520,28265.08173806739
A319257,537,28291.04845018404
A319257,600,28583.9763037247
A319257,602,28590.395041551288
A319257,615,28622.48873068423
A319257,631,28672.671590055736
A319257,632,28676.46448058963
A319257,641,28706.807604860773
A981683,53,26660.980803040948
A981683,54,26665.06545438514
A981683,54,26665.06545438514
A981683,104,26908.977491795493
A981683,145,27131.59099005398
A981683,160,27207.15703992154
A981683,205,27411.389607131165
A981683,237,27573.316856847367
A981683,424,28273.834562376374
A981683,605,29071.5086177351
A981683,671,29418.41222118116
A981683,672,29422.788633335655
A981683,674,29427.456806300444
A981683,675,29432.416740075536
A981683,676,29437.668434660925
A981683,676,29437.960195471223
A981683,724,29599.012162756528
A833671,27,26492.92657630846
A833671,49,26597.376946395667
A833671,51,26606.42153151495
A833671,159,27135.967402208473
A833671,232,27397.38508823679
A833671,411,28139.33282882832
A833671,452,28315.556358249196
A833671,491,28504.909124133548
A833671,492,28508.11849304684
A833671,493,28514.245470063128
A833671,597,28843.059903270623
A833671,636,28958.30542333891
A833671,642,28982.813331404064
A833671,690,29091.640113645764
A833671,723,29181.794204028298
A660370,57,26422.02869940569
A660370,58,26425.238068318984
A660370,197,27038.22753075815
A660370,232,27157.557702170634
A660370,324,27553.185360936703
A660370,388,27889.29381440168
A660370,419,27966.31866832074
A660370,599,28700.680627844486
A660370,617,28773.32906960905
A660370,623,28782.081893918035
A660370,684,29017.5328678297
A660370,685,29021.909279984193
A999836,59,26511.891028977923
A999836,129,26687.5310367782
A999836,148,26762.51356502516
A999836,240,27110.58421171242
A999836,424,27928.68152379211
A999836,425,27934.5167399981
A999836,461,28101.112162679092
A999836,477,28193.308578733722
A999836,605,28687.843152191308
A999836,618,28707.099365671074
A999836,716,29180.9189215974
A999836,719,29191.71407157848
A999836,719,29192.58935400938
A802257,51,26653.395021973163
A802257,51,26654.56206521436
A802257,51,26655.729108455558
A802257,90,26873.38267293896
A802257,90,26874.549716180154
A802257,137,27126.04753465829
A802257,243,27553.768882557302
A802257,250,27586.15433250054
A802257,426,28131.747047760535
A802257,610,28749.404683164496
A802257,716,29040.58197184336
A802257,723,29042.624297515453
A667996,68,26553.321064040447
A667996,154,26957.118025494903
A667996,245,27392.1333936514
A667996,431,28017.960331743743
A667996,432,28022.33674389824
A667996,487,28324.01742174788
A667996,489,28333.35376767746
A667996,609,28737.150729131918
A667996,684,28974.64402871568
A543476,68,26598.252228826565
A543476,103,26762.51356502516
A543476,115,26810.945859534873
A543476,116,26815.614032499663
A543476,136,26932.901878240045
A543476,136,26933.485399860645
A543476,143,26960.910916028795
A543476,160,27026.848859156475
A543476,245,27357.122096415464
A543476,247,27366.458442345047
A543476,260,27404.09558687368
A543476,260,27404.387347683976
A543476,387,27923.429829206718
A543476,392,27944.14484673798
A543476,431,28103.446249161487
A543476,432,28107.23913969538
A543476,435,28120.076615348557
A543476,449,28193.892100354322
A543476,522,28468.730783656414
A543476,616,28709.43345215347
A543476,617,28712.642821066762
A543476,618,28716.727472410956
A548447,159,26952.15809171981
A548447,200,27056.60846180702
A548447,237,27139.468531932067
A548447,245,27187.900826441775
A548447,434,28018.543853364343
A548447,499,28282.587386685358
A548447,568,28570.555306450926
A548447,612,28814.175583050976
A548447,615,28816.801430343672
A918364,44,26558.864519436138
A918364,60,26638.22345983759
A918364,62,26638.51522064789
A918364,65,26656.020869265856
A918364,149,26949.824005237417
A918364,191,27104.457234696132
A918364,211,27144.136704896857
A918364,240,27210.658169645136
A918364,353,27738.45347547686
A918364,353,27738.74523628716
A918364,362,27743.70517006225
A918364,362,27743.70517006225
A918364,372,27745.163974113748
A918364,372,27745.163974113748
A918364,378,27767.046034886207
A918364,384,27776.67414162609
A918364,384,27776.96590243639
A918364,405,27872.663448214615
A918364,423,27944.72836835858
A918364,605,28643.203748215492
A918364,609,28644.07903064639
A388595,6,26348.796736020526
A388595,70,26589.49940451758
A388595,161,27084.617499595766
A388595,250,27469.158247570456
A388595,379,28028.755481724824
A388595,437,28203.520207094203
A388595,540,28661.87644007466
A388595,620,29019.575193501798
A388595,621,29022.78456241509
A388595,672,29249.77447282807
A937339,26,26236.177063244933
A937339,75,26493.801858739356
A937339,77,26501.971161427744
A937339,209,26977.833043026163
A937339,246,27077.32347933828
A937339,427,27868.87055768072
A937339,436,27870.037600921918
A937339,529,28033.423654689617
A937339,581,28153.629108532994
A937339,604,28179.887581459945
A937339,626,28193.892100354322
A937339,631,28196.226186836717
A937339,632,28199.14379493971
A845598,71,26544.568239731463
A845598,72,26548.069369455057
A845598,115,26681.69582057221
A845598,250,27209.491126403937
A845598,435,27828.024044238795
A845598,445,27832.10869558299
A845598,445,27832.10869558299
A845598,450,27832.400456393287
A845598,481,27947.354215651274
A845598,505,28012.125115537754
A845598,537,28125.911831554546
A845598,619,28500.240951168755
A457679,70,26515.392158701517
A457679,159,26824.366856808647
A457679,250,27241.001293916277
A457679,284,27382.505286911517
A457679,362,27677.183705313975
A457679,362,27677.475466124273
A457679,434,27881.999794144194
A457679,615,28644.954313077287
A457679,616,28648.74720361118
A457679,616,28649.62248604208
A457679,696,28989.52383004095
A350136,5,26245.221648364215
A350136,6,26248.43101727751
A350136,48,26375.638730568076
A350136,68,26504.30524791014
A350136,71,26520.93561409721
A350136,162,26857.627589182786
A350136,243,27262.29983306814
A350136,250,27294.68528301138
A350136,415,28066.976147874055
A350136,431,28139.62458963862
A350136,584,28467.271979604917
A350136,616,28567.05417672733
A350136,620,28581.933978052606
A505297,76,26360.175407622202
A505297,250,27154.05657244704
A505297,436,27689.43765934655
A505297,616,28426.13370535269
A505297,617,28429.634835076286
A505297,617,28430.510117507183
A615715,75,26587.457078845484
A615715,77,26596.209903154468
A615715,169,27025.681815915275
A615715,242,27229.3308615043
A615715,259,27298.769934355572
A615715,260,27304.60515056156
A615715,265,27308.689801905755
A615715,266,27312.482692439648
A615715,267,27317.44262621474
A615715,495,28104.905053212984
A615715,498,28118.909572107357
A615715,610,28627.44866445932
A615715,611,28630.366272562314
A615715,625,28686.96786976041
A680182,79,26630.054157149207
A680182,149,26943.405267410828
A680182,169,26980.45889031886
A680182,259,27238.083685813283
A680182,354,27661.136860747505
A680182,354,27661.136860747505
A680182,365,27691.479985018646
A680182,365,27691.771745828948
A680182,445,28033.423654689617
A680182,570,28543.713311903375
A680182,627,28809.507410086186
A680182,628,28814.175583050976
A680182,657,28948.677316599027
A852615,14,26185.702443063125
A852615,103,26699.78499081078
A852615,160,26950.407526858016
A852615,161,26955.367460633104
A852615,164,26967.621414665682
A852615,198,27094.53736714595
A852615,285,27388.924024738106
A852615,289,27391.8416328411
A852615,399,27979.739665594516
A852615,400,27984.116077749008
A852615,468,28317.30692311099
A852615,491,28395.20705946095
A852615,648,29004.695392176523
A852615,662,29030.953865103475
A766039,85,26582.788905880694
A766039,87,26590.08292613818
A766039,157,26892.93064722902
A766039,159,26893.51416884962
A766039,162,26906.351644502796
A766039,170,26948.073440375618
A766039,195,27056.900222617318
A766039,250,27259.090464154844
A766039,435,27878.206903610302
A766039,624,28505.492645754144
A766039,711,28845.685750563316
A991647,5,26137.561909363714
A991647,71,26449.16245476354
A991647,78,26453.24710610773
A991647,144,26706.787250257963
A991647,181,26864.629848629975
A991647,273,27217.952189902622
A991647,457,27859.242450940837
A991647,478,27924.013350827317
A991647,481,27937.434348101095
A991647,517,27960.48345211475
A991647,519,27968.360993992836
A991647,524,27979.156143973916
A991647,544,28023.795547949736
A991647,562,28100.528641058492
A991647,566,28134.08113424293
A991647,567,28136.706981535626
A991647,613,28257.495956999603
A991647,671,28406.585731062627
A991647,671,28406.585731062627
A418909,7,25912.32256381253
A418909,33,26052.951274376872
A418909,102,26223.923109212355
A418909,146,26347.629692779326
A418909,149,26357.257799519208
A418909,239,26729.252832651022
A418909,332,26940.487659307833
A418909,334,26946.031114703525
A418909,393,27202.78062776705
A418909,405,27247.128270932568
A418909,413,27253.547008759157
A418909,517,27517.59054208017
A418909,518,27521.38343261406
A418909,534,27549.97599202341
A418909,537,27558.437055522092
A418909,537,27559.60409876329
A418909,620,27891.62790088408
A418909,705,28080.980666768428
A418909,706,28083.898274871422
A450732,110,25883.438243592882
A450732,178,26189.20357278672
A450732,263,26587.165318035186
A450732,356,27004.966798384015
A450732,443,27414.30721523416
A450732,444,27418.10010576805
A450732,499,27706.35978634392
A450732,500,27706.65154715422
A450732,501,27712.486763360208
A450732,629,28221.02585571217
A450732,630,28225.110507056364
A450732,704,28454.14274314144
A384302,116,25901.81917464175
A384302,167,26096.71539592179
A384302,167,26097.882439162986
A384302,256,26408.607702131914
A384302,256,26409.774745373114
A384302,401,27143.84494408656
A384302,438,27278.93019925521
A384302,577,27724.448956582488
A384302,620,27885.79268467809
A384302,663,28027.880199293926
A384302,703,28176.38645173635
A123400,167,26086.795528371607
A123400,260,26584.83123155279
A123400,442,27243.91890201927
A123400,442,27244.210662829573
A123400,442,27245.37770607077
A123400,442,27245.37770607077
A123400,442,27245.37770607077
A123400,573,27760.33553624932
A123400,576,27772.881251092196
A123400,627,27977.69733992242
A123400,628,27980.031426404814
A123400,680,28167.34186661707
A123400,682,28174.052365253956
A945761,107,25822.460234240298
A945761,169,26026.69280144992
A945761,267,26485.049034430373
A945761,440,27295.268804631978
A945761,441,27299.64521678647
A945761,451,27318.609669455935
A945761,469,27392.1333936514
A945761,502,27519.924628562563
A945761,522,27561.938185245686
A945761,531,27572.149813606167
A945761,624,28024.087308760034
A244396,164,26107.80230671317
A244396,170,26118.01393507365
A244396,254,26375.055208947477
A244396,437,27241.584815536877
A244396,619,27817.812415878314
A244396,623,27830.94165234179
A475978,90,25781.321959988072
A475978,90,25781.905481608672
A475978,90,25782.19724241897
A475978,90,25782.78076403957
A475978,90,25783.072524849867
A475978,91,25785.406611332266
A475978,91,25785.990132952862
A475978,259,26445.077803419346
A475978,434,27128.673381950986
A475978,564,27642.755929698636
A475978,619,27858.95069013054
A164913,165,26072.499248666936
A164913,255,26382.64099001526
A164913,438,26960.327394408196
A164913,625,27605.994067600906
A164913,631,27619.41506487468
A138723,96,25790.074784297056
A138723,99,25803.78754238113
A138723,171,26206.417460594388
A138723,263,26646.392762525975
A138723,446,27386.29817744541
A138723,456,27400.594457150084
A138723,632,28083.314753250823
A138723,666,28242.032634053732
A138723,670,28258.9547610511
A394433,106,25835.29770989347
A394433,261,26444.20252098845
A394433,310,26618.967246357824
A394433,362,26821.449248705652
A394433,449,27129.840425192182
A394433,527,27437.064558437516
A394433,641,28000.162922315478
A394433,679,28088.566447836216
A367049,100,25793.867674830948
A367049,210,26292.486899632728
A367049,259,26547.19408702416
A367049,396,27029.76646725947
A367049,396,27029.76646725947
A367049,415,27041.145138861146
A367049,442,27167.769330531115
A367049,442,27168.35285215171
A367049,446,27170.10341701351
A367049,623,27891.04437926348
A933901,175,26111.59519724706
A933901,256,26456.748235831325
A933901,271,26498.47003170415
A933901,447,27439.106884109613
A933901,522,27699.357526896732
A933901,540,27741.079322769558
